Customer ID,Product Category,Purchase Amount
9610,electronics,240.6
6291,electronics,220.22
5787,electronics,228.88
8491,home goods,47.94
2846,home goods,50.16
2553,clothing,112.24
2370,home goods,60.0
3460,beauty,11.1
5413,clothing,111.71
8949,clothing,107.45
7365,clothing,114.75
5616,electronics,135.17
7244,sports,26.52
1269,home goods,66.03
8283,electronics,245.94
5191,sports,15.34
2896,home goods,41.4
8337,beauty,10.06
5258,electronics,245.09
1627,sports,36.17
5546,electronics,179.47
4356,electronics,202.61
21,beauty,10.34
194,clothing,96.69
3252,electronics,178.69
815,clothing,113.68
6029,electronics,193.16
2096,electronics,165.07
6200,sports,33.89
40,beauty,12.82
5771,sports,30.14
7854,electronics,213.36
8112,beauty,11.48
8512,sports,30.02
1659,electronics,206.84
13,sports,34.58
5553,electronics,105.23
8280,beauty,11.21
1923,electronics,184.02
3566,clothing,99.12
1445,clothing,119.09
9749,home goods,60.09
6012,home goods,44.74
1159,beauty,10.3
5956,clothing,81.41
3278,beauty,8.55
458,electronics,222.88
2404,beauty,8.79
1428,electronics,149.62
3920,home goods,63.34
7231,electronics,169.14
9847,electronics,199.76
3174,clothing,110.27
1618,electronics,207.29
4472,sports,24.36
3008,clothing,97.58
333,home goods,59.49
5618,sports,17.09
8743,electronics,217.98
5689,beauty,8.99
9838,electronics,160.83
3525,electronics,202.43
9320,beauty,8.8
7617,clothing,101.58
4401,home goods,51.64
9087,electronics,181.54
1952,clothing,92.51
2187,clothing,100.08
9305,electronics,204.43
5368,clothing,84.43
1341,electronics,186.74
9709,electronics,226.03
5045,clothing,81.13
9265,home goods,53.48
8649,beauty,9.81
770,electronics,254.88
4696,clothing,105.73
9019,beauty,10.53
5628,home goods,59.12
2096,home goods,40.37
4817,electronics,177.62
5928,sports,21.0
1672,clothing,93.12
3032,clothing,102.7
2382,electronics,188.04
9410,electronics,203.51
3112,beauty,9.71
6977,clothing,86.02
3509,sports,32.73
9051,home goods,46.13
716,clothing,108.53
3272,beauty,9.3
6253,beauty,9.76
4483,clothing,119.12
4520,electronics,147.63
9634,electronics,218.21
3432,clothing,88.3
8971,home goods,41.65
262,electronics,177.24
2803,clothing,94.74
615,home goods,61.44
4430,electronics,131.18
3517,sports,26.36
7110,electronics,172.27
1770,clothing,116.01
7364,clothing,117.77
9982,electronics,206.9
3915,clothing,90.28
1603,clothing,94.65
5335,beauty,10.7
2053,electronics,171.01
241,home goods,54.79
7935,beauty,10.29
1021,electronics,254.63
8006,clothing,71.54
410,clothing,84.34
6697,electronics,217.67
7930,sports,32.56
6738,sports,33.92
9567,home goods,41.75
3350,home goods,54.17
3400,beauty,10.05
5773,home goods,58.49
2715,electronics,200.67
2356,electronics,227.59
4229,electronics,209.81
3159,clothing,96.38
3122,home goods,57.45
3337,beauty,12.05
6424,clothing,89.1
1965,clothing,98.37
3813,beauty,10.62
8826,electronics,210.92
5217,beauty,9.38
6802,electronics,200.36
3558,clothing,89.02
1914,electronics,171.79
2730,clothing,80.6
7450,electronics,223.8
3239,beauty,10.93
4660,clothing,109.78
5503,beauty,9.78
2862,clothing,110.52
601,electronics,235.24
3077,clothing,84.39
206,home goods,55.81
9704,clothing,100.11
2785,home goods,39.76
839,home goods,34.14
6057,clothing,119.07
8745,electronics,198.33
3390,home goods,45.52
7919,clothing,104.8
3132,home goods,27.66
2611,sports,30.56
3387,electronics,214.16
4354,sports,30.81
6654,electronics,177.6
9246,electronics,185.17
1361,sports,31.36
4003,clothing,89.06
2303,home goods,45.13
9198,beauty,9.24
2621,home goods,53.23
8154,clothing,100.81
2967,home goods,47.19
5297,electronics,172.02
4344,clothing,117.27
8497,clothing,86.66
74,clothing,89.44
2223,sports,29.36
9365,clothing,104.65
1557,home goods,43.1
5152,electronics,251.96
5236,home goods,52.86
7059,sports,23.55
6843,home goods,46.57
8750,electronics,248.96
5914,clothing,114.78
246,home goods,52.18
7672,electronics,178.3
4759,sports,30.07
5083,beauty,10.29
7771,clothing,83.22
1611,home goods,61.18
8675,clothing,97.08
9807,electronics,203.0
9510,home goods,45.35
4554,sports,25.86
4696,clothing,85.7
9858,electronics,241.63
4404,clothing,97.8
2003,clothing,122.23
9745,home goods,29.78
4491,beauty,9.84
1028,clothing,115.52
9300,home goods,62.97
197,electronics,183.1
7532,sports,32.9
7273,clothing,86.53
749,electronics,195.5
40,clothing,98.89
7423,electronics,189.66
901,home goods,46.06
1200,beauty,10.21
3182,home goods,36.79
429,sports,27.25
7996,clothing,107.31
1065,home goods,65.51
6852,clothing,105.74
7456,electronics,212.19
9912,beauty,10.05
2045,electronics,159.69
3235,home goods,40.18
9546,electronics,214.56
2156,clothing,104.32
2665,beauty,9.18
6308,beauty,8.92
5056,clothing,95.33
5724,clothing,100.31
7290,beauty,9.83
3407,clothing,94.32
4670,electronics,259.4
6030,clothing,135.53
9746,beauty,9.04
4440,beauty,8.19
6085,clothing,89.82
2848,clothing,94.86
3913,sports,18.58
5137,clothing,113.4
4179,clothing,99.84
9410,electronics,238.37
161,home goods,58.9
6951,sports,35.92
2071,sports,31.16
9078,beauty,9.2
5521,beauty,10.23
4296,electronics,164.64
3830,home goods,43.04
4977,clothing,127.02
1838,clothing,118.9
9834,clothing,93.13
6939,home goods,50.65
4787,sports,29.91
6,clothing,110.27
8134,sports,21.55
6739,electronics,186.9
9192,clothing,92.01
3775,home goods,52.65
9862,home goods,54.37
2249,electronics,196.96
9861,home goods,44.75
9924,home goods,59.11
1057,clothing,97.64
7342,clothing,116.56
7420,clothing,91.66
2629,clothing,84.37
1975,clothing,112.63
1164,beauty,10.35
2917,electronics,163.16
2057,clothing,110.87
4620,home goods,56.7
9972,clothing,112.17
8846,beauty,10.82
7863,home goods,35.05
5554,beauty,9.24
874,beauty,9.64
5379,electronics,156.76
7463,clothing,123.34
7608,home goods,51.68
4820,beauty,11.06
6702,beauty,9.51
4654,electronics,227.57
2430,beauty,8.65
3835,sports,31.14
3538,home goods,47.23
4982,home goods,69.69
3564,beauty,11.8
174,beauty,11.51
2692,electronics,200.73
3977,clothing,106.5
3525,electronics,187.07
3117,home goods,58.13
324,electronics,160.46
3926,beauty,10.08
4921,home goods,57.61
4474,beauty,9.24
9347,clothing,63.79
684,clothing,72.95
2160,sports,35.12
8058,sports,33.06
6465,sports,33.85
4830,clothing,91.55
1008,electronics,242.22
4853,electronics,192.22
7824,clothing,87.93
609,clothing,113.11
1093,beauty,10.16
7642,clothing,96.42
2535,electronics,171.45
6498,home goods,44.92
9685,home goods,51.3
5466,clothing,105.5
8239,sports,37.05
1755,home goods,50.72
8430,electronics,217.1
4777,beauty,9.82
3550,electronics,199.09
175,clothing,84.13
8315,clothing,89.89
8964,clothing,95.55
9969,sports,33.21
3092,clothing,107.41
3990,home goods,63.32
2423,electronics,231.73
4449,clothing,105.68
9599,beauty,9.31
8663,beauty,9.87
3720,electronics,233.68
4214,beauty,10.01
7912,electronics,198.89
5514,electronics,176.35
5840,clothing,118.78
3630,home goods,83.77
3828,beauty,9.66
1566,home goods,41.24
227,clothing,107.72
236,clothing,88.67
927,clothing,89.0
2642,home goods,41.29
1940,beauty,9.53
4732,clothing,92.36
8867,home goods,55.87
5530,clothing,101.82
4587,electronics,208.25
9583,electronics,185.78
7396,clothing,82.48
5286,clothing,123.19
3474,electronics,200.54
6317,clothing,78.07
79,clothing,75.17
1318,clothing,92.46
9226,home goods,56.48
236,clothing,109.18
8771,electronics,192.37
2714,beauty,10.66
6869,home goods,50.65
3747,home goods,58.22
3182,electronics,271.21
6612,beauty,9.87
8797,clothing,97.7
955,electronics,138.08
4159,electronics,205.26
6920,beauty,10.31
8671,electronics,241.67
6873,home goods,53.53
615,home goods,47.3
9435,beauty,8.27
7584,electronics,226.68
1280,clothing,121.66
3209,clothing,77.0
4094,home goods,43.63
1815,clothing,99.6
8326,electronics,164.64
2381,clothing,105.26
9820,beauty,10.02
5685,electronics,185.62
6071,home goods,47.87
2059,beauty,11.99
7507,home goods,48.56
3470,electronics,150.05
2097,electronics,168.29
227,clothing,95.46
668,home goods,57.8
3500,clothing,105.78
9131,electronics,196.94
9006,beauty,10.6
8946,beauty,9.01
4337,electronics,210.29
796,clothing,98.86
3339,electronics,167.6
4328,sports,35.99
60,clothing,115.7
2042,electronics,170.09
7303,electronics,197.65
5884,home goods,41.98
19,electronics,148.87
9860,electronics,260.51
7391,clothing,123.46
7691,clothing,106.5
188,electronics,225.84
7453,clothing,90.75
2243,clothing,94.01
9794,home goods,56.39
9993,clothing,110.76
6453,beauty,10.39
4534,home goods,50.8
9385,electronics,226.29
1624,home goods,63.77
6552,clothing,68.55
7224,beauty,9.83
2770,electronics,218.07
8761,electronics,220.19
2378,home goods,60.06
7154,beauty,9.44
6057,clothing,102.98
9366,electronics,187.27
569,clothing,102.09
8181,electronics,177.68
8127,electronics,222.09
5685,home goods,59.37
5879,electronics,234.86
3302,home goods,45.12
2546,beauty,8.15
2247,clothing,97.65
3752,clothing,118.59
8244,beauty,9.62
4420,sports,30.05
473,clothing,117.32
6183,beauty,10.72
8186,home goods,43.03
7615,sports,30.85
6945,home goods,42.44
6685,home goods,34.46
5649,home goods,65.38
1839,home goods,60.0
6671,clothing,142.45
2389,clothing,113.6
8803,clothing,109.39
7269,home goods,42.35
8323,beauty,9.38
5356,clothing,116.83
4468,clothing,134.94
4781,sports,35.25
3613,beauty,9.31
1411,home goods,67.59
1417,home goods,36.31
3472,clothing,110.95
4188,clothing,87.64
7173,electronics,158.31
2783,beauty,8.48
3917,home goods,56.76
8921,beauty,11.9
7882,electronics,215.25
9334,electronics,244.35
2329,beauty,10.14
8266,electronics,222.8
5345,clothing,100.68
3227,electronics,160.57
8217,electronics,209.15
2258,electronics,230.34
6306,sports,33.03
1761,beauty,9.49
2753,electronics,186.65
4049,beauty,11.25
2459,home goods,39.29
7833,clothing,94.59
2784,electronics,162.99
3604,home goods,34.74
5553,home goods,54.6
6515,clothing,74.44
1903,clothing,108.34
7538,beauty,11.65
4080,home goods,65.52
8637,clothing,109.87
8418,sports,36.18
1094,beauty,10.1
7919,beauty,8.74
8932,clothing,95.92
7339,clothing,101.13
6406,clothing,95.35
8080,beauty,9.7
7419,electronics,155.56
9906,clothing,93.05
1524,electronics,243.41
5823,sports,26.95
6472,sports,34.93
5806,clothing,105.91
1993,home goods,46.93
8522,home goods,44.41
6886,clothing,104.1
1726,home goods,50.41
7801,home goods,44.37
5236,home goods,50.61
3200,home goods,37.33
7785,clothing,112.2
537,electronics,197.49
1075,sports,33.88
5102,home goods,37.18
4118,beauty,11.99
4964,electronics,175.59
1320,clothing,137.77
8128,clothing,87.24
1631,clothing,107.91
7693,sports,21.42
297,sports,26.52
663,electronics,193.5
9922,home goods,54.89
8523,beauty,11.56
8632,sports,29.17
8341,clothing,109.66
5242,electronics,194.06
4712,clothing,122.36
9790,sports,46.15
2903,sports,28.78
6024,beauty,11.69
9383,electronics,177.8
1925,beauty,9.9
4712,beauty,9.94
997,electronics,136.17
43,clothing,124.44
2767,beauty,10.8
7488,electronics,220.43
2146,sports,29.49
9085,electronics,179.41
5001,clothing,80.84
2702,beauty,10.05
9534,electronics,185.77
1618,home goods,30.1
6365,home goods,37.79
2915,home goods,31.97
9656,sports,23.59
2315,clothing,109.84
6309,beauty,11.16
6544,clothing,111.88
4169,home goods,68.57
5629,sports,31.07
7907,clothing,71.7
5481,electronics,114.32
9977,home goods,40.81
2065,electronics,245.27
665,electronics,173.88
2234,clothing,127.86
7955,beauty,10.18
3066,clothing,106.56
6426,beauty,10.89
3126,beauty,11.15
8965,electronics,188.1
5419,clothing,82.69
74,beauty,9.14
6755,electronics,219.61
3084,electronics,134.06
7288,sports,29.47
8349,clothing,89.92
1989,electronics,209.27
75,sports,35.29
8316,home goods,50.79
2827,electronics,198.92
9365,clothing,93.13
9285,clothing,95.38
5468,home goods,47.74
2247,clothing,124.01
5072,clothing,95.03
7446,electronics,222.61
1072,home goods,64.28
9105,electronics,229.56
7264,clothing,76.88
9550,electronics,226.73
5557,clothing,97.38
8299,home goods,52.07
8760,electronics,194.09
5902,home goods,51.61
6095,beauty,11.92
732,sports,20.11
3220,home goods,32.48
3651,clothing,99.25
7721,electronics,184.7
3123,clothing,113.29
6774,sports,27.46
356,electronics,214.56
570,home goods,54.11
8797,clothing,102.42
3838,clothing,91.3
9466,electronics,211.88
2131,clothing,76.17
1297,electronics,170.6
483,clothing,93.58
340,beauty,9.82
9899,electronics,198.8
5068,beauty,10.79
2621,electronics,209.08
4061,beauty,12.88
1778,electronics,204.05
1341,electronics,197.35
1879,clothing,141.84
5942,electronics,191.73
398,home goods,52.95
8006,beauty,10.19
8285,beauty,10.79
4374,home goods,44.76
9140,sports,27.36
7889,clothing,102.37
9470,home goods,47.52
8697,clothing,94.43
6643,electronics,215.18
5610,home goods,59.02
6492,clothing,99.72
9874,beauty,10.46
3242,beauty,9.6
8886,electronics,181.2
7167,beauty,11.18
3261,electronics,217.78
4929,electronics,220.46
2656,clothing,69.25
8449,beauty,9.58
5836,beauty,9.59
1411,electronics,199.49
873,electronics,219.72
3326,home goods,40.6
8875,beauty,8.75
6033,clothing,104.58
8653,clothing,114.62
5742,beauty,9.65
7185,clothing,79.02
4652,clothing,122.7
7146,clothing,88.71
3007,beauty,9.24
9771,sports,25.09
8285,clothing,105.33
3748,beauty,10.76
8599,electronics,212.99
6801,clothing,102.45
6244,clothing,118.5
6004,electronics,204.86
5394,electronics,242.48
6504,sports,26.68
7126,electronics,163.46
3733,clothing,81.9
2752,clothing,123.13
9765,home goods,49.24
6168,electronics,189.7
6860,electronics,180.0
9618,clothing,105.25
4114,electronics,209.3
4529,electronics,203.06
2064,beauty,11.62
6237,clothing,71.44
3389,electronics,233.17
7759,clothing,96.01
3429,sports,27.77
6719,electronics,147.47
7738,electronics,199.79
8405,electronics,190.78
9944,electronics,171.37
3040,electronics,164.16
5766,clothing,90.79
6192,sports,31.16
4978,sports,33.04
7202,home goods,39.23
502,home goods,60.34
7618,home goods,32.99
5929,beauty,8.8
3802,clothing,72.08
3191,sports,31.93
8299,electronics,198.15
9553,home goods,43.71
6441,clothing,107.43
1139,beauty,10.68
6201,clothing,128.68
8137,home goods,60.97
3778,beauty,10.37
9624,sports,31.39
1479,sports,30.2
2900,beauty,8.46
1543,home goods,32.45
7410,beauty,9.91
5229,clothing,97.03
7237,electronics,221.12
6948,sports,34.82
9835,electronics,162.12
4259,beauty,10.29
6549,home goods,12.43
9023,beauty,9.79
3582,home goods,37.37
4372,beauty,9.0
1905,clothing,104.21
6848,electronics,187.27
9766,electronics,183.48
5316,electronics,198.74
395,sports,26.6
4846,beauty,9.32
4316,beauty,10.84
6239,beauty,8.11
389,home goods,44.98
317,home goods,45.21
2178,electronics,176.62
5185,beauty,9.36
5743,beauty,10.02
2954,beauty,10.81
9183,electronics,229.98
2956,electronics,218.64
462,clothing,86.76
9409,sports,40.31
8122,home goods,56.69
5308,home goods,46.7
3795,home goods,50.53
8193,electronics,199.43
6130,electronics,185.04
811,beauty,8.99
3518,home goods,48.0
3465,clothing,108.89
7281,sports,39.02
9710,clothing,107.45
3615,home goods,59.71
4292,home goods,50.52
386,electronics,182.01
5037,home goods,47.76
496,electronics,158.44
7029,sports,27.4
8698,home goods,46.42
5764,clothing,91.74
3078,home goods,37.81
5092,clothing,96.25
6050,clothing,120.48
4629,electronics,216.88
9638,home goods,56.25
4840,electronics,241.33
1374,home goods,48.18
3543,beauty,8.97
7025,clothing,67.92
5404,clothing,77.17
8582,clothing,99.53
9064,electronics,206.5
3062,clothing,79.26
3293,clothing,89.94
8197,clothing,77.94
5298,home goods,55.97
9795,home goods,43.47
9587,electronics,200.78
6721,electronics,185.71
3248,home goods,45.97
4005,beauty,9.14
1926,sports,36.49
90,home goods,37.56
6904,beauty,10.26
4481,clothing,107.28
269,sports,34.84
9481,electronics,201.1
7430,clothing,118.25
5697,clothing,76.47
5351,clothing,75.22
7362,electronics,185.63
5195,beauty,9.09
8669,home goods,56.65
4449,clothing,107.27
3889,beauty,12.31
5934,beauty,8.83
9784,beauty,11.27
1250,clothing,106.43
4888,sports,26.42
4278,clothing,110.61
9632,sports,34.46
3138,beauty,9.22
6503,electronics,229.75
7967,clothing,93.26
9981,beauty,10.63
4747,clothing,104.41
6969,clothing,79.25
8053,electronics,231.79
6909,beauty,10.95
7899,electronics,232.58
2873,electronics,209.81
2063,home goods,51.57
2100,home goods,51.33
1592,home goods,49.63
5926,beauty,9.1
641,beauty,9.54
3286,home goods,34.18
3277,clothing,87.04
5942,electronics,161.89
8999,home goods,25.07
100,home goods,48.04
5271,clothing,87.5
2508,beauty,10.24
485,home goods,52.82
3356,beauty,9.32
9038,electronics,190.94
9249,electronics,209.23
2259,clothing,87.34
1103,electronics,238.77
1970,clothing,109.14
8016,sports,27.91
8212,electronics,187.99
3634,electronics,210.78
4753,clothing,89.32
650,clothing,127.39
4710,home goods,70.32
710,home goods,49.75
5862,home goods,38.82
9958,beauty,9.71
5509,electronics,181.96
7299,electronics,223.27
8101,clothing,129.99
1622,electronics,220.61
5106,home goods,51.77
5887,sports,23.51
7636,electronics,259.99
5331,electronics,187.19
1086,home goods,54.65
8186,electronics,216.78
2653,clothing,122.24
2465,home goods,41.91
1667,electronics,256.42
2746,electronics,251.39
1833,beauty,12.25
250,electronics,217.92
6732,electronics,188.3
1949,clothing,102.11
2089,electronics,166.46
6575,clothing,84.94
617,beauty,10.64
8268,electronics,210.99
8006,clothing,110.76
979,electronics,206.25
800,home goods,51.03
637,electronics,169.03
8573,clothing,96.89
8126,electronics,241.25
9875,home goods,57.37
4475,sports,38.76
2075,beauty,10.74
6614,electronics,195.06
4937,beauty,11.76
2565,home goods,43.0
6112,home goods,56.95
6091,electronics,191.26
7879,electronics,208.21
5270,electronics,238.19
5353,beauty,9.32
7884,beauty,9.62
5156,sports,26.0
9342,sports,31.51
9095,electronics,225.19
8522,home goods,39.03
7137,home goods,41.03
8554,electronics,144.37
1776,beauty,11.0
6572,beauty,10.99
6905,electronics,239.41
7874,electronics,227.03
1532,beauty,10.21
4683,home goods,46.41
6869,electronics,174.9
932,electronics,199.74
4043,electronics,224.63
7987,clothing,99.29
16,beauty,9.21
6320,clothing,80.44
5946,electronics,212.02
2902,clothing,98.85
6505,electronics,176.48
4922,home goods,63.2
3467,beauty,9.19
8437,sports,21.39
5764,beauty,10.14
5198,sports,25.82
543,beauty,10.41
5305,beauty,10.8
665,electronics,155.76
9426,sports,28.39
6150,electronics,223.76
2293,home goods,48.37
4465,electronics,219.36
5802,sports,14.44
998,home goods,41.21
4587,electronics,259.49
7307,beauty,10.14
24,home goods,55.78
2112,clothing,103.2
5641,electronics,259.45
7866,electronics,194.16
1171,home goods,54.58
8555,clothing,102.71
9912,beauty,10.02
4045,beauty,10.0
5826,home goods,52.43
2927,beauty,9.33
652,clothing,86.73
6459,electronics,210.14
5208,home goods,45.46
3123,beauty,9.21
353,electronics,262.72
6459,electronics,170.37
7892,electronics,216.43
6366,beauty,10.04
3536,home goods,53.52
4285,beauty,8.78
2924,home goods,54.85
8851,home goods,49.7
2526,clothing,101.54
2072,beauty,9.47
2577,beauty,10.04
9424,home goods,38.4
1111,home goods,45.59
5141,electronics,179.98
4114,electronics,193.32
8430,home goods,37.07
4797,clothing,112.3
4674,electronics,191.87
5043,clothing,105.67
9167,home goods,56.29
5948,electronics,195.39
7356,home goods,47.7
9610,electronics,198.15
8758,electronics,222.66
1975,beauty,10.04
9785,beauty,7.94
7151,home goods,32.55
3280,beauty,8.23
8362,beauty,10.8
834,home goods,39.0
9922,home goods,54.56
4450,clothing,110.31
3385,clothing,104.73
8353,home goods,57.4
8897,home goods,64.06
5470,clothing,101.12
2724,electronics,163.62
3626,clothing,103.68
6688,electronics,154.16
9864,sports,17.54
3057,electronics,150.9
877,electronics,161.0
1058,beauty,9.67
7429,home goods,65.93
6643,electronics,186.67
4918,sports,29.06
1951,home goods,45.13
433,clothing,117.72
6850,electronics,223.14
702,electronics,182.71
9142,electronics,142.19
1499,beauty,7.83
109,home goods,47.05
2625,electronics,234.71
7485,clothing,121.88
5422,clothing,105.74
9990,beauty,9.62
5484,clothing,80.45
9412,home goods,56.71
8802,electronics,234.81
6745,electronics,189.09
6513,clothing,124.97
7490,sports,38.78
8522,electronics,249.06
1903,beauty,10.04
6459,electronics,229.54
1516,clothing,93.07
3444,electronics,172.54
316,beauty,10.86
5323,clothing,84.66
2375,electronics,207.48
3344,beauty,10.25
5276,home goods,48.11
779,home goods,49.9
377,beauty,8.78
7145,beauty,8.81
9934,electronics,197.61
7751,clothing,101.45
3520,electronics,206.9
6930,sports,31.82
7885,clothing,103.69
1527,clothing,136.95
1960,sports,21.77
3699,home goods,62.11
9424,electronics,202.98
5464,home goods,45.0
7635,home goods,43.81
3629,electronics,258.17
7589,home goods,62.14
2941,sports,30.98
7149,clothing,95.15
9997,electronics,199.13
2052,clothing,74.15
6118,sports,25.08
8371,beauty,8.15
2036,home goods,39.05
9173,electronics,149.85
7457,clothing,83.48
6935,home goods,49.29
7389,home goods,51.33
4263,clothing,126.51
2261,clothing,111.64
9633,home goods,35.38
2959,electronics,263.95
255,home goods,59.77
8862,home goods,49.72
4024,home goods,43.33
8860,electronics,203.79
1790,beauty,9.62
73,sports,33.4
235,electronics,229.27
4128,sports,32.35
2589,electronics,221.69
8813,electronics,181.54
1568,beauty,9.25
1237,electronics,226.35
4195,clothing,93.61
6081,electronics,218.97
3704,home goods,55.29
4134,electronics,281.69
1495,beauty,11.52
3468,electronics,180.58
7126,home goods,49.1
1988,beauty,10.02
7413,home goods,49.98
1647,beauty,10.16
5264,electronics,197.72
6668,home goods,53.16
5626,electronics,193.8
4404,beauty,10.31
9334,home goods,54.56
6924,home goods,39.64
2621,electronics,187.33
6039,beauty,9.46
8730,electronics,172.5
2987,home goods,39.5
8722,clothing,106.03
8663,clothing,101.87
6690,electronics,224.23
1481,clothing,99.99
736,clothing,79.92
6513,beauty,9.92
4204,clothing,82.64
1564,home goods,54.88
1379,electronics,197.81
7899,home goods,43.02
6927,clothing,99.02
4434,sports,39.4
1341,electronics,173.08
5822,electronics,262.22
425,electronics,189.69
5734,sports,41.37
286,sports,20.95
1489,sports,33.01
4797,beauty,10.09
1284,clothing,85.11
2147,clothing,84.0
6348,electronics,163.71
9508,electronics,180.21
9737,electronics,153.76
1988,clothing,83.46
1354,home goods,52.11
3747,electronics,214.61
4296,home goods,56.56
3332,sports,33.14
4879,clothing,82.52
8537,clothing,120.41
3779,electronics,267.32
6227,clothing,88.2
8518,beauty,10.25
6713,beauty,10.53
8392,clothing,113.8
7434,clothing,108.56
9175,electronics,176.9
22,sports,25.39
4437,electronics,224.84
3342,electronics,225.79
3689,electronics,204.34
5829,electronics,178.51
5050,beauty,8.69
4377,beauty,11.0
688,electronics,216.44
7360,electronics,143.0
6805,electronics,224.36
4408,sports,35.3
3816,electronics,187.08
9152,clothing,98.36
4371,clothing,96.57
122,beauty,9.04
8409,clothing,92.24
1201,clothing,101.13
9169,beauty,10.59
3735,electronics,222.45
1743,electronics,204.2
391,electronics,183.17
4958,clothing,77.32
3500,beauty,12.17
7908,home goods,51.31
3424,clothing,107.55
5739,sports,35.9
8555,clothing,110.49
580,clothing,82.4
8060,home goods,54.74
5332,sports,37.54
6999,clothing,130.93
3202,home goods,47.94
6907,home goods,37.18
5364,electronics,195.47
1390,clothing,79.1
4174,electronics,168.81
1449,home goods,49.51
1235,clothing,108.76
2374,electronics,248.33
6531,clothing,79.77
9455,electronics,202.95
3812,home goods,40.95
6329,sports,22.95
655,sports,38.82
2921,home goods,53.98
8903,clothing,123.23
718,clothing,111.68
9739,electronics,169.63
7004,electronics,171.73
5300,home goods,49.63
6904,clothing,116.97
8294,home goods,56.96
4875,beauty,10.25
2391,electronics,233.53
6874,clothing,114.88
3658,beauty,9.39
3285,electronics,216.61
666,electronics,189.08
491,home goods,51.01
4924,clothing,102.14
5082,beauty,11.26
2694,beauty,10.13
5266,clothing,130.12
6735,electronics,167.45
8978,beauty,9.44
9299,electronics,181.17
1265,electronics,247.0
649,electronics,224.91
6711,clothing,94.02
8525,clothing,84.1
3070,sports,30.0
4560,clothing,119.04
8625,clothing,107.1
2598,electronics,253.26
4125,electronics,160.82
5750,clothing,96.39
4443,electronics,197.16
1062,electronics,185.75
812,clothing,110.82
5421,home goods,55.6
4290,electronics,202.74
515,beauty,8.95
668,electronics,228.98
6826,electronics,171.37
5720,clothing,69.87
8286,clothing,99.45
4969,sports,31.65
6821,electronics,222.74
7361,clothing,91.9
5050,clothing,118.31
9289,clothing,115.76
5889,sports,29.66
5575,home goods,64.14
3035,home goods,64.84
112,home goods,48.7
8132,home goods,38.43
2373,electronics,178.6
1134,clothing,109.57
1802,clothing,112.55
4092,clothing,101.07
6893,clothing,111.62
3043,beauty,8.19
5844,electronics,209.79
4244,sports,30.38
2795,home goods,37.91
6614,home goods,35.18
2157,sports,19.7
2575,beauty,9.78
2377,clothing,109.3
6154,beauty,10.56
3182,electronics,207.78
1110,electronics,168.88
6735,home goods,57.48
5843,electronics,160.66
9497,beauty,10.51
5525,home goods,42.34
3299,beauty,8.85
825,home goods,51.12
4571,clothing,102.38
5528,home goods,50.51
7003,sports,28.55
4005,clothing,95.95
2431,home goods,30.54
5320,home goods,49.75
7545,electronics,150.75
1300,beauty,10.02
8918,beauty,9.28
9695,clothing,127.18
3751,electronics,217.78
8137,home goods,49.2
3762,home goods,76.48
3732,beauty,8.76
5846,sports,32.85
176,beauty,10.39
8197,clothing,91.48
1994,clothing,90.7
2606,electronics,193.33
6875,clothing,100.6
8570,beauty,11.69
2072,clothing,73.09
5235,sports,32.76
9681,electronics,178.28
1102,electronics,168.84
575,sports,28.03
7543,electronics,239.01
7342,clothing,105.04
3792,sports,24.78
3877,clothing,103.5
5553,electronics,208.11
4217,home goods,52.66
6138,beauty,9.93
1843,electronics,202.48
9087,home goods,53.83
7249,sports,37.83
9032,electronics,210.59
6723,clothing,76.16
1156,electronics,238.49
2175,clothing,120.19
1973,clothing,103.69
8605,clothing,112.63
56,home goods,58.96
8477,clothing,107.36
4189,beauty,8.9
4904,clothing,84.88
3041,sports,27.21
422,clothing,82.37
3990,electronics,229.75
5515,electronics,215.42
9410,electronics,243.77
916,sports,18.72
1093,clothing,89.09
5546,electronics,220.41
3074,home goods,70.96
7409,sports,21.21
4496,electronics,179.76
756,electronics,221.79
8422,beauty,10.42
2342,electronics,224.73
4736,clothing,95.65
8096,electronics,179.34
4854,home goods,57.9
3398,beauty,10.26
3115,sports,22.69
7682,beauty,10.35
2044,clothing,112.31
1678,clothing,73.2
9307,home goods,62.66
9660,beauty,8.16
7575,sports,26.89
8920,clothing,90.13
3144,beauty,10.67
6145,clothing,142.88
8386,beauty,11.09
5272,clothing,66.93
2029,home goods,72.3
9592,beauty,9.39
1756,beauty,11.68
1891,home goods,28.72
8535,home goods,47.49
8508,clothing,127.82
4557,electronics,213.89
6119,electronics,204.23
3440,beauty,9.76
9890,electronics,199.55
1045,home goods,51.94
5944,clothing,116.66
3817,home goods,56.44
4217,electronics,204.14
2288,beauty,11.83
1318,clothing,124.1
3280,clothing,89.96
4965,electronics,194.06
5486,sports,30.36
9474,sports,27.1
7382,beauty,12.11
9942,electronics,178.76
9411,beauty,11.27
8212,home goods,43.11
5870,electronics,188.18
8240,home goods,39.46
6666,electronics,138.07
5781,home goods,55.16
5511,clothing,105.54
7799,clothing,110.94
4815,electronics,188.42
9937,electronics,134.09
1352,electronics,220.88
8119,electronics,239.03
3513,sports,30.11
1947,home goods,57.32
2361,clothing,119.79
4828,electronics,240.57
4496,home goods,31.88
7169,clothing,82.44
1620,beauty,10.32
5324,electronics,178.24
5096,clothing,68.95
717,clothing,98.04
